label,subclass,target_name,run_id,group_id,frame_id,trajectory,tilt,roll,source_image,json_label,crop_type,x_min,y_min,x_max,y_max,file
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123500,20lbs_incendiary/2023-09-21_123500,0807,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\gopro\0807.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123500\labels\0807.json,bbox_x3_margin,869,461,1219,1015,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123500__0807.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123841,20lbs_incendiary/2023-09-21_123841,0080,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\gopro\0080.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\labels\0080.json,bbox_x3_margin,794,416,1210,856,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123841__0080.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123841,20lbs_incendiary/2023-09-21_123841,0268,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\gopro\0268.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\labels\0268.json,bbox_x3_margin,683,530,1258,898,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123841__0268.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123841,20lbs_incendiary/2023-09-21_123841,0456,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\gopro\0456.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\labels\0456.json,bbox_x3_margin,642,594,1278,909,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123841__0456.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123841,20lbs_incendiary/2023-09-21_123841,0644,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\gopro\0644.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\labels\0644.json,bbox_x3_margin,764,474,1274,951,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123841__0644.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_123841,20lbs_incendiary/2023-09-21_123841,0832,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\gopro\0832.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_123841\labels\0832.json,bbox_x3_margin,854,461,1204,1012,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_123841__0832.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124039,20lbs_incendiary/2023-09-21_124039,0057,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\gopro\0057.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\labels\0057.json,bbox_x3_margin,795,395,1137,856,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124039__0057.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124039,20lbs_incendiary/2023-09-21_124039,0255,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\gopro\0255.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\labels\0255.json,bbox_x3_margin,806,498,1360,885,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124039__0255.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124039,20lbs_incendiary/2023-09-21_124039,0454,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\gopro\0454.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\labels\0454.json,bbox_x3_margin,638,615,1279,885,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124039__0454.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124039,20lbs_incendiary/2023-09-21_124039,0653,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\gopro\0653.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\labels\0653.json,bbox_x3_margin,747,492,1266,945,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124039__0653.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124039,20lbs_incendiary/2023-09-21_124039,0851,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\gopro\0851.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124039\labels\0851.json,bbox_x3_margin,855,458,1197,1012,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124039__0851.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124735,20lbs_incendiary/2023-09-21_124735,0059,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\gopro\0059.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\labels\0059.json,bbox_x3_margin,888,282,1140,870,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124735__0059.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124735,20lbs_incendiary/2023-09-21_124735,0101,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\gopro\0101.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\labels\0101.json,bbox_x3_margin,872,384,1153,1017,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124735__0101.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124735,20lbs_incendiary/2023-09-21_124735,0143,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\gopro\0143.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\labels\0143.json,bbox_x3_margin,858,503,1152,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124735__0143.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124735,20lbs_incendiary/2023-09-21_124735,0184,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\gopro\0184.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\labels\0184.json,bbox_x3_margin,858,666,1152,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124735__0184.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124735,20lbs_incendiary/2023-09-21_124735,0226,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\gopro\0226.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124735\labels\0226.json,bbox_x3_margin,862,836,1148,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124735__0226.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124915,20lbs_incendiary/2023-09-21_124915,0062,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\gopro\0062.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\labels\0062.json,bbox_x3_margin,895,231,1139,774,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124915__0062.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124915,20lbs_incendiary/2023-09-21_124915,0104,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\gopro\0104.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\labels\0104.json,bbox_x3_margin,872,318,1153,906,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124915__0104.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124915,20lbs_incendiary/2023-09-21_124915,0146,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\gopro\0146.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\labels\0146.json,bbox_x3_margin,868,421,1154,1073,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124915__0146.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124915,20lbs_incendiary/2023-09-21_124915,0188,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\gopro\0188.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\labels\0188.json,bbox_x3_margin,858,553,1155,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124915__0188.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_124915,20lbs_incendiary/2023-09-21_124915,0230,"flyby (z:250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\gopro\0230.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_124915\labels\0230.json,bbox_x3_margin,858,726,1155,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_124915__0230.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125048,20lbs_incendiary/2023-09-21_125048,0150,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\gopro\0150.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\labels\0150.json,bbox_x3_margin,869,0,1171,358,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125048__0150.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125048,20lbs_incendiary/2023-09-21_125048,0212,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\gopro\0212.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\labels\0212.json,bbox_x3_margin,849,0,1164,654,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125048__0212.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125048,20lbs_incendiary/2023-09-21_125048,0275,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\gopro\0275.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\labels\0275.json,bbox_x3_margin,847,131,1157,931,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125048__0275.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125048,20lbs_incendiary/2023-09-21_125048,0338,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\gopro\0338.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\labels\0338.json,bbox_x3_margin,838,402,1144,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125048__0338.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125048,20lbs_incendiary/2023-09-21_125048,0400,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\gopro\0400.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125048\labels\0400.json,bbox_x3_margin,837,691,1131,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125048__0400.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125236,20lbs_incendiary/2023-09-21_125236,0150,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\gopro\0150.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\labels\0150.json,bbox_x3_margin,827,737,1129,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125236__0150.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125236,20lbs_incendiary/2023-09-21_125236,0212,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\gopro\0212.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\labels\0212.json,bbox_x3_margin,824,457,1147,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125236__0212.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125236,20lbs_incendiary/2023-09-21_125236,0275,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\gopro\0275.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\labels\0275.json,bbox_x3_margin,842,184,1148,971,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125236__0275.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125236,20lbs_incendiary/2023-09-21_125236,0338,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\gopro\0338.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\labels\0338.json,bbox_x3_margin,849,0,1164,713,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125236__0338.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125236,20lbs_incendiary/2023-09-21_125236,0400,"flyby (z:250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\gopro\0400.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125236\labels\0400.json,bbox_x3_margin,861,0,1176,428,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125236__0400.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125545,20lbs_incendiary/2023-09-21_125545,0100,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\gopro\0100.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\labels\0100.json,bbox_x3_margin,860,413,1210,874,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125545__0100.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125545,20lbs_incendiary/2023-09-21_125545,0304,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\gopro\0304.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\labels\0304.json,bbox_x3_margin,677,475,1231,899,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125545__0304.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125545,20lbs_incendiary/2023-09-21_125545,0507,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\gopro\0507.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\labels\0507.json,bbox_x3_margin,579,603,1302,897,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125545__0507.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125545,20lbs_incendiary/2023-09-21_125545,0710,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\gopro\0710.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\labels\0710.json,bbox_x3_margin,633,506,1269,967,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125545__0710.jpg
UXO,incindiary_grenade,20lbs_incendiary,2023-09-21_125545,20lbs_incendiary/2023-09-21_125545,0914,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\gopro\0914.jpg,C:\Users\stephenxxy\Desktop\project\recordings\20lbs_incendiary\2023-09-21_125545\labels\0914.json,bbox_x3_margin,767,464,1162,1036,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\incindiary_grenade\20lbs_incendiary__2023-09-21_125545__0914.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0116,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0116.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0116.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0206,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0206.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0206.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0296,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0296.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0296.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0386,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0386.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0386.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0476,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0476.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0476.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0566,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0566.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0566.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0656,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0656.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0656.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0746,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0746.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0746.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0836,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0836.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0836.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141710,test_cylinder/2023-09-21_141710,0926,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141710\gopro\0926.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141710__0926.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0068,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0068.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0068.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0154,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0154.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0154.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0240,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0240.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0240.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0326,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0326.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0326.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0412,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0412.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0412.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0498,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0498.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0498.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0584,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0584.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0584.jpg
non_UXO,cylinder,test_cylinder,2023-09-21_141945,test_cylinder/2023-09-21_141945,0670,L to R (z: 750),-22°,0°,C:\Users\stephenxxy\Desktop\project\recordings\test_cylinder\2023-09-21_141945\gopro\0670.jpg,,weak_box,461,356,1459,1058,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\non_UXO\cylinder\test_cylinder__2023-09-21_141945__0670.jpg
